invoice_id,vendor_id,inventory_id,purchase_date,quantity,unit_cost,total_cost,payment_status,account_code,delivery_date
INVX01119500,V010,INV0012,2025-07-15,3,6.31,18.93,Paid,AC9017,2025-07-15
INVX01119501,V010,INV0012,2025-07-15,1,2.03,2.03,Paid,AC1230,2025-07-18
INVX01119600,V010,INV0012,2025-07-16,4,4.69,18.76,Pending,AC9185,2025-07-17
INVX01119601,V010,INV0012,2025-07-16,8,2.12,16.96,Paid,AC8487,2025-07-19
INVX01119700,V010,INV0012,2025-07-17,8,10.34,82.72,Paid,AC4875,2025-07-21
INVX01119800,V010,INV0012,2025-07-18,5,6.1,30.5,Paid,AC1323,2025-07-20
INVX01119801,V010,INV0012,2025-07-18,1,3.28,3.28,Paid,AC3503,2025-07-20
INVX01119802,V010,INV0012,2025-07-18,6,5.71,34.26,Paid,AC5616,2025-07-21
INVX01119900,V010,INV0012,2025-07-19,5,19.94,99.7,Pending,AC9027,2025-07-19
INVX01120000,V010,INV0012,2025-07-20,13,10.13,131.69,Paid,AC1236,2025-07-20
INVX01120001,V010,INV0012,2025-07-20,13,14.22,184.86,Paid,AC2026,2025-07-21
INVX01120100,V010,INV0012,2025-07-21,6,2.39,14.34,Pending,AC6766,2025-07-22
INVX01120101,V010,INV0012,2025-07-21,3,3.55,10.65,Paid,AC7862,2025-07-24
INVX01120200,V010,INV0012,2025-07-22,7,16.66,116.62,Paid,AC5643,2025-07-24
INVX01120201,V010,INV0012,2025-07-22,6,4.42,26.52,Paid,AC7162,2025-07-24
INVX01120202,V010,INV0012,2025-07-22,0,13.03,0.0,Paid,AC9367,2025-07-26
INVX01120300,V010,INV0012,2025-07-23,8,9.96,79.68,Pending,AC8950,2025-07-27
INVX01120400,V010,INV0012,2025-07-24,10,9.36,93.6,Pending,AC7967,2025-07-26
INVX01120500,V010,INV0012,2025-07-25,9,13.4,120.6,Paid,AC2513,2025-07-27
INVX01120600,V010,INV0012,2025-07-26,6,9.44,56.64,Pending,AC8927,2025-07-30
INVX01120700,V010,INV0012,2025-07-27,11,16.04,176.44,Pending,AC7457,2025-07-30
INVX01120701,V010,INV0012,2025-07-27,8,16.7,133.6,Pending,AC4893,2025-07-31
INVX01120702,V010,INV0012,2025-07-27,3,8.67,26.01,Paid,AC3051,2025-07-28
INVX01120800,V010,INV0012,2025-07-28,4,14.84,59.36,Pending,AC6644,2025-08-01
INVX01120801,V010,INV0012,2025-07-28,0,6.69,0.0,Pending,AC8318,2025-07-30
INVX01120802,V010,INV0012,2025-07-28,0,19.52,0.0,Paid,AC9798,2025-07-30
INVX01120900,V010,INV0012,2025-07-29,6,9.19,55.14,Paid,AC2801,2025-07-29
INVX01121000,V010,INV0012,2025-07-30,1,18.41,18.41,Paid,AC9756,2025-08-01
INVX01121001,V010,INV0012,2025-07-30,9,2.7,24.3,Pending,AC4528,2025-07-31
INVX01121002,V010,INV0012,2025-07-30,9,2.1,18.9,Pending,AC9501,2025-08-03
INVX01121100,V010,INV0012,2025-07-31,10,6.97,69.7,Paid,AC8566,2025-08-02
INVX01121200,V010,INV0012,2025-08-01,10,15.24,152.4,Paid,AC8940,2025-08-05
INVX01121201,V010,INV0012,2025-08-01,0,15.69,0.0,Paid,AC3413,2025-08-01
INVX01121300,V010,INV0012,2025-08-02,1,18.05,18.05,Paid,AC2428,2025-08-04
INVX01121400,V010,INV0012,2025-08-03,5,16.71,83.55,Pending,AC9858,2025-08-07
INVX01121401,V010,INV0012,2025-08-03,13,12.66,164.58,Paid,AC6339,2025-08-07
INVX01121402,V010,INV0012,2025-08-03,8,5.94,47.52,Pending,AC1494,2025-08-05
INVX01121500,V010,INV0012,2025-08-04,2,8.12,16.24,Paid,AC2354,2025-08-06
INVX01121501,V010,INV0012,2025-08-04,0,9.59,0.0,Paid,AC8603,2025-08-06
INVX01121600,V010,INV0012,2025-08-05,2,9.4,18.8,Pending,AC7514,2025-08-08
INVX01121700,V010,INV0012,2025-08-06,1,9.54,9.54,Pending,AC6610,2025-08-06
INVX01121701,V010,INV0012,2025-08-06,3,18.02,54.06,Pending,AC7599,2025-08-06
INVX01121702,V010,INV0012,2025-08-06,2,13.25,26.5,Paid,AC3565,2025-08-10
INVX01121800,V010,INV0012,2025-08-07,14,16.56,231.84,Pending,AC5893,2025-08-07
INVX01121801,V010,INV0012,2025-08-07,5,8.31,41.55,Pending,AC6642,2025-08-09
INVX01121802,V010,INV0012,2025-08-07,0,9.98,0.0,Paid,AC6584,2025-08-09
INVX01121900,V010,INV0012,2025-08-08,12,3.18,38.16,Pending,AC6408,2025-08-12
INVX01122000,V010,INV0012,2025-08-09,9,9.33,83.97,Paid,AC3416,2025-08-10
INVX01122001,V010,INV0012,2025-08-09,0,13.36,0.0,Pending,AC7589,2025-08-12
INVX01122002,V010,INV0012,2025-08-09,0,11.62,0.0,Pending,AC5547,2025-08-10
INVX01122100,V010,INV0012,2025-08-10,4,18.46,73.84,Pending,AC8966,2025-08-11
INVX01122101,V010,INV0012,2025-08-10,13,2.91,37.83,Pending,AC3027,2025-08-12
INVX01122200,V010,INV0012,2025-08-11,1,15.92,15.92,Pending,AC3185,2025-08-14
INVX01122300,V010,INV0012,2025-08-12,2,3.21,6.42,Paid,AC3235,2025-08-15
INVX01122301,V010,INV0012,2025-08-12,13,2.07,26.91,Paid,AC6953,2025-08-15
INVX01122400,V010,INV0012,2025-08-13,14,18.19,254.66,Pending,AC3597,2025-08-13
INVX01122401,V010,INV0012,2025-08-13,14,19.64,274.96,Pending,AC6686,2025-08-14
INVX01122402,V010,INV0012,2025-08-13,3,19.03,57.09,Pending,AC9116,2025-08-15
INVX01122500,V010,INV0012,2025-08-14,5,4.19,20.95,Pending,AC1038,2025-08-15
INVX01122501,V010,INV0012,2025-08-14,0,6.81,0.0,Paid,AC1298,2025-08-15
INVX01122600,V010,INV0012,2025-08-15,14,19.25,269.5,Paid,AC5777,2025-08-19
INVX01122700,V010,INV0012,2025-08-16,1,17.09,17.09,Paid,AC9136,2025-08-18
INVX01122701,V010,INV0012,2025-08-16,0,18.47,0.0,Pending,AC3424,2025-08-19
INVX01122702,V010,INV0012,2025-08-16,0,15.79,0.0,Pending,AC7505,2025-08-16
INVX01122800,V010,INV0012,2025-08-17,4,8.53,34.12,Paid,AC4419,2025-08-18
INVX01122801,V010,INV0012,2025-08-17,8,11.81,94.48,Pending,AC4248,2025-08-18
INVX01122900,V010,INV0012,2025-08-18,11,12.36,135.96,Pending,AC4222,2025-08-21
INVX01122901,V010,INV0012,2025-08-18,2,2.51,5.02,Pending,AC7095,2025-08-18
INVX01122902,V010,INV0012,2025-08-18,7,6.46,45.22,Pending,AC4268,2025-08-19
INVX01123000,V010,INV0012,2025-08-19,7,14.4,100.8,Paid,AC1419,2025-08-19
INVX01123100,V010,INV0012,2025-08-20,1,2.22,2.22,Pending,AC7350,2025-08-24
INVX01123101,V010,INV0012,2025-08-20,11,9.03,99.33,Paid,AC2861,2025-08-21
INVX01123102,V010,INV0012,2025-08-20,4,16.82,67.28,Paid,AC7648,2025-08-24
INVX01123200,V010,INV0012,2025-08-21,13,14.68,190.84,Paid,AC2299,2025-08-25
INVX01123300,V010,INV0012,2025-08-22,7,1.03,7.21,Paid,AC1925,2025-08-22
INVX01123400,V010,INV0012,2025-08-23,10,8.3,83.0,Paid,AC7931,2025-08-25
INVX01123401,V010,INV0012,2025-08-23,6,16.19,97.14,Pending,AC5413,2025-08-24
INVX01123402,V010,INV0012,2025-08-23,7,10.23,71.61,Pending,AC1312,2025-08-23
INVX01123500,V010,INV0012,2025-08-24,11,9.02,99.22,Pending,AC9394,2025-08-27
INVX01123501,V010,INV0012,2025-08-24,7,3.17,22.19,Paid,AC6731,2025-08-24
INVX01123600,V010,INV0012,2025-08-25,11,11.03,121.33,Paid,AC5587,2025-08-25
INVX01123700,V010,INV0012,2025-08-26,5,19.54,97.7,Pending,AC6762,2025-08-30
INVX01123800,V010,INV0012,2025-08-27,7,15.03,105.21,Pending,AC2950,2025-08-27
INVX01123801,V010,INV0012,2025-08-27,9,2.67,24.03,Pending,AC4884,2025-08-28
INVX01123900,V010,INV0012,2025-08-28,10,1.7,17.0,Pending,AC9481,2025-09-01
INVX01124000,V010,INV0012,2025-08-29,13,6.63,86.19,Paid,AC3524,2025-08-29
INVX01124100,V010,INV0012,2025-08-30,1,10.82,10.82,Pending,AC8646,2025-09-03
INVX01124200,V010,INV0012,2025-08-31,14,3.6,50.4,Paid,AC7730,2025-09-04
INVX01124300,V010,INV0012,2025-09-01,10,6.75,67.5,Paid,AC1032,2025-09-05
INVX01124400,V010,INV0012,2025-09-02,9,15.66,140.94,Paid,AC1913,2025-09-04
INVX01124401,V010,INV0012,2025-09-02,14,13.27,185.78,Paid,AC5431,2025-09-02
INVX01124402,V010,INV0012,2025-09-02,9,11.85,106.65,Pending,AC2874,2025-09-02
INVX01124500,V010,INV0012,2025-09-03,9,12.78,115.02,Paid,AC2590,2025-09-04
INVX01124501,V010,INV0012,2025-09-03,7,6.76,47.32,Pending,AC9112,2025-09-03
INVX01124502,V010,INV0012,2025-09-03,5,16.97,84.85,Paid,AC4456,2025-09-06
INVX01124600,V010,INV0012,2025-09-04,2,17.4,34.8,Pending,AC9338,2025-09-07
INVX01124601,V010,INV0012,2025-09-04,0,16.29,0.0,Pending,AC9740,2025-09-08
INVX01124602,V010,INV0012,2025-09-04,0,4.45,0.0,Pending,AC7311,2025-09-06
INVX01124700,V010,INV0012,2025-09-05,8,9.48,75.84,Pending,AC9346,2025-09-09
INVX01124701,V010,INV0012,2025-09-05,9,3.95,35.55,Pending,AC6988,2025-09-06
INVX01124702,V010,INV0012,2025-09-05,2,2.09,4.18,Paid,AC2036,2025-09-08
INVX01124800,V010,INV0012,2025-09-06,12,7.59,91.08,Paid,AC2831,2025-09-06
INVX01124900,V010,INV0012,2025-09-07,12,1.38,16.56,Paid,AC4332,2025-09-08
INVX01124901,V010,INV0012,2025-09-07,13,5.28,68.64,Pending,AC3140,2025-09-08
INVX01124902,V010,INV0012,2025-09-07,14,14.41,201.74,Paid,AC7118,2025-09-10
INVX01125000,V010,INV0012,2025-09-08,11,9.76,107.36,Paid,AC8630,2025-09-08
INVX01125001,V010,INV0012,2025-09-08,2,8.49,16.98,Pending,AC7718,2025-09-10
INVX01125002,V010,INV0012,2025-09-08,0,4.57,0.0,Pending,AC7030,2025-09-09
INVX01125100,V010,INV0012,2025-09-09,7,18.49,129.43,Paid,AC9528,2025-09-13
INVX01125101,V010,INV0012,2025-09-09,7,7.65,53.55,Pending,AC2152,2025-09-10
INVX01125102,V010,INV0012,2025-09-09,10,8.93,89.3,Paid,AC2651,2025-09-09
INVX01125200,V010,INV0012,2025-09-10,0,18.93,0.0,Paid,AC1367,2025-09-10
INVX01125300,V010,INV0012,2025-09-11,3,4.69,14.07,Paid,AC5231,2025-09-15
INVX01125400,V010,INV0012,2025-09-12,4,8.89,35.56,Paid,AC9091,2025-09-14
INVX01125401,V010,INV0012,2025-09-12,8,5.78,46.24,Paid,AC9614,2025-09-15
INVX01125500,V010,INV0012,2025-09-13,1,13.56,13.56,Paid,AC2610,2025-09-16
INVX01125501,V010,INV0012,2025-09-13,4,1.42,5.68,Pending,AC4142,2025-09-14
INVX01125600,V010,INV0012,2025-09-14,12,14.74,176.88,Paid,AC7017,2025-09-18
INVX01125601,V010,INV0012,2025-09-14,4,5.71,22.84,Paid,AC6280,2025-09-14
INVX01125700,V010,INV0012,2025-09-15,9,5.93,53.37,Paid,AC8890,2025-09-15
INVX01125701,V010,INV0012,2025-09-15,3,1.15,3.45,Paid,AC2438,2025-09-16
INVX01125800,V010,INV0012,2025-09-16,9,10.22,91.98,Paid,AC6622,2025-09-20
INVX01125801,V010,INV0012,2025-09-16,1,4.65,4.65,Pending,AC7695,2025-09-17
INVX01125900,V010,INV0012,2025-09-17,14,17.74,248.36,Pending,AC7280,2025-09-21
INVX01125901,V010,INV0012,2025-09-17,7,1.38,9.66,Pending,AC4692,2025-09-20
INVX01126000,V010,INV0012,2025-09-18,8,16.83,134.64,Paid,AC7164,2025-09-21
INVX01126001,V010,INV0012,2025-09-18,8,17.41,139.28,Pending,AC4421,2025-09-21
INVX01126100,V010,INV0012,2025-09-19,12,10.45,125.4,Pending,AC5111,2025-09-22
INVX01126200,V010,INV0012,2025-09-20,7,18.03,126.21,Pending,AC7830,2025-09-22
INVX01126300,V010,INV0012,2025-09-21,12,19.0,228.0,Pending,AC4151,2025-09-25
INVX01126301,V010,INV0012,2025-09-21,2,12.88,25.76,Pending,AC9615,2025-09-23
INVX01126400,V010,INV0012,2025-09-22,10,11.6,116.0,Paid,AC4511,2025-09-25
INVX01126401,V010,INV0012,2025-09-22,1,6.91,6.91,Pending,AC6331,2025-09-24
INVX01126500,V010,INV0012,2025-09-23,3,12.93,38.79,Pending,AC8145,2025-09-27
INVX01126501,V010,INV0012,2025-09-23,1,15.5,15.5,Paid,AC2468,2025-09-26
INVX01126502,V010,INV0012,2025-09-23,10,19.32,193.2,Pending,AC1094,2025-09-24
INVX01126600,V010,INV0012,2025-09-24,12,14.44,173.28,Paid,AC1808,2025-09-27
INVX01126601,V010,INV0012,2025-09-24,14,8.8,123.2,Pending,AC8245,2025-09-27
INVX01126700,V010,INV0012,2025-09-25,13,8.79,114.27,Pending,AC4881,2025-09-28
INVX01126701,V010,INV0012,2025-09-25,7,19.85,138.95,Paid,AC6546,2025-09-26
INVX01126702,V010,INV0012,2025-09-25,4,6.77,27.08,Paid,AC4349,2025-09-26
INVX01126800,V010,INV0012,2025-09-26,5,9.76,48.8,Pending,AC1909,2025-09-27
INVX01126801,V010,INV0012,2025-09-26,6,2.07,12.42,Pending,AC4417,2025-09-30
INVX01126900,V010,INV0012,2025-09-27,11,18.42,202.62,Paid,AC3415,2025-09-30
INVX01127000,V010,INV0012,2025-09-28,7,14.84,103.88,Paid,AC2450,2025-10-01
INVX01127100,V010,INV0012,2025-09-29,5,8.12,40.6,Paid,AC9264,2025-09-30
INVX01127200,V010,INV0012,2025-09-30,0,7.41,0.0,Pending,AC5782,2025-10-02
INVX01127300,V010,INV0012,2025-10-01,5,13.53,67.65,Pending,AC3182,2025-10-04
INVX01127301,V010,INV0012,2025-10-01,0,9.73,0.0,Pending,AC4606,2025-10-05
INVX01127400,V010,INV0012,2025-10-02,3,19.27,57.81,Paid,AC1619,2025-10-06
INVX01127401,V010,INV0012,2025-10-02,7,19.88,139.16,Pending,AC6065,2025-10-05
INVX01127500,V010,INV0012,2025-10-03,12,6.74,80.88,Pending,AC7268,2025-10-03
INVX01127600,V010,INV0012,2025-10-04,9,14.59,131.31,Pending,AC6972,2025-10-08
INVX01127601,V010,INV0012,2025-10-04,12,3.13,37.56,Pending,AC1721,2025-10-05
INVX01127700,V010,INV0012,2025-10-05,2,7.42,14.84,Pending,AC2768,2025-10-07
INVX01127800,V010,INV0012,2025-10-06,11,11.78,129.58,Paid,AC8626,2025-10-09
INVX01127801,V010,INV0012,2025-10-06,1,17.43,17.43,Paid,AC6744,2025-10-08
INVX01127900,V010,INV0012,2025-10-07,4,11.71,46.84,Paid,AC3294,2025-10-11
INVX01127901,V010,INV0012,2025-10-07,5,19.36,96.8,Paid,AC1612,2025-10-10
INVX01128000,V010,INV0012,2025-10-08,6,17.55,105.3,Pending,AC3260,2025-10-11
INVX01128001,V010,INV0012,2025-10-08,0,4.35,0.0,Pending,AC9112,2025-10-11
INVX01128002,V010,INV0012,2025-10-08,0,19.47,0.0,Pending,AC6254,2025-10-10
INVX01128100,V010,INV0012,2025-10-09,13,2.47,32.11,Paid,AC6795,2025-10-10
INVX01128101,V010,INV0012,2025-10-09,10,1.18,11.8,Paid,AC7122,2025-10-13
INVX01128200,V010,INV0012,2025-10-10,11,12.07,132.77,Paid,AC9114,2025-10-13
INVX01128201,V010,INV0012,2025-10-10,0,2.25,0.0,Pending,AC9445,2025-10-13
INVX01128202,V010,INV0012,2025-10-10,0,2.85,0.0,Paid,AC8158,2025-10-12
INVX01128300,V010,INV0012,2025-10-11,5,11.6,58.0,Paid,AC7292,2025-10-13
INVX01128301,V010,INV0012,2025-10-11,10,6.37,63.7,Pending,AC4379,2025-10-15
INVX01128302,V010,INV0012,2025-10-11,9,1.92,17.28,Pending,AC4557,2025-10-15
INVX01128400,V010,INV0012,2025-10-12,8,14.39,115.12,Pending,AC7640,2025-10-16
INVX01128500,V010,INV0012,2025-10-13,6,7.3,43.8,Pending,AC3890,2025-10-14
INVX01128501,V010,INV0012,2025-10-13,14,1.83,25.62,Paid,AC5219,2025-10-13
INVX01128502,V010,INV0012,2025-10-13,8,19.54,156.32,Pending,AC1923,2025-10-16
INVX01128600,V010,INV0012,2025-10-14,9,12.26,110.34,Pending,AC5973,2025-10-16
INVX01128601,V010,INV0012,2025-10-14,0,13.63,0.0,Paid,AC9751,2025-10-17
INVX01128700,V010,INV0012,2025-10-15,1,4.84,4.84,Paid,AC2480,2025-10-16
INVX01128701,V010,INV0012,2025-10-15,2,10.49,20.98,Paid,AC6217,2025-10-18
INVX01128702,V010,INV0012,2025-10-15,11,17.64,194.04,Paid,AC6144,2025-10-18
INVX01128800,V010,INV0012,2025-10-16,12,2.85,34.2,Pending,AC1745,2025-10-19
INVX01128900,V010,INV0012,2025-10-17,8,9.69,77.52,Pending,AC1264,2025-10-21
INVX01128901,V010,INV0012,2025-10-17,3,10.36,31.08,Pending,AC8325,2025-10-21
INVX01129000,V010,INV0012,2025-10-18,1,15.66,15.66,Paid,AC6775,2025-10-18
INVX01129100,V010,INV0012,2025-10-19,1,19.8,19.8,Pending,AC3471,2025-10-21
INVX01129200,V010,INV0012,2025-10-20,6,18.93,113.58,Pending,AC4637,2025-10-23
INVX01129201,V010,INV0012,2025-10-20,8,6.04,48.32,Paid,AC3313,2025-10-23
INVX01129202,V010,INV0012,2025-10-20,6,10.86,65.16,Paid,AC2207,2025-10-20
INVX01129300,V010,INV0012,2025-10-21,10,4.69,46.9,Paid,AC3835,2025-10-23
INVX01129301,V010,INV0012,2025-10-21,4,4.2,16.8,Pending,AC5132,2025-10-22
INVX01129302,V010,INV0012,2025-10-21,10,13.89,138.9,Pending,AC2220,2025-10-24
INVX01129400,V010,INV0012,2025-10-22,4,4.13,16.52,Paid,AC2174,2025-10-22
INVX01129401,V010,INV0012,2025-10-22,1,14.32,14.32,Paid,AC5547,2025-10-23
INVX01129500,V010,INV0012,2025-10-23,8,18.63,149.04,Paid,AC9812,2025-10-26
INVX01129600,V010,INV0012,2025-10-24,11,12.06,132.66,Pending,AC7845,2025-10-25
INVX01129601,V010,INV0012,2025-10-24,6,8.77,52.62,Paid,AC8245,2025-10-27
INVX01129700,V010,INV0012,2025-10-25,14,4.71,65.94,Pending,AC9384,2025-10-26
INVX01129701,V010,INV0012,2025-10-25,12,7.28,87.36,Pending,AC5514,2025-10-26
INVX01129702,V010,INV0012,2025-10-25,9,7.28,65.52,Paid,AC3363,2025-10-28
INVX01129800,V010,INV0012,2025-10-26,1,12.44,12.44,Pending,AC8909,2025-10-30
INVX01129801,V010,INV0012,2025-10-26,12,16.15,193.8,Paid,AC4978,2025-10-28
INVX01129900,V010,INV0012,2025-10-27,3,5.38,16.14,Pending,AC2261,2025-10-31
INVX01130000,V010,INV0012,2025-10-28,5,12.89,64.45,Pending,AC8556,2025-10-28
INVX01130001,V010,INV0012,2025-10-28,3,8.96,26.88,Pending,AC5608,2025-10-29
INVX01130002,V010,INV0012,2025-10-28,12,10.17,122.04,Paid,AC6685,2025-10-30
INVX01130100,V010,INV0012,2025-10-29,8,14.54,116.32,Paid,AC6272,2025-11-01
INVX01130101,V010,INV0012,2025-10-29,1,8.48,8.48,Paid,AC4243,2025-11-01
INVX01130102,V010,INV0012,2025-10-29,6,4.86,29.16,Pending,AC5198,2025-11-01
INVX01130200,V010,INV0012,2025-10-30,11,14.25,156.75,Pending,AC9324,2025-10-31
INVX01130201,V010,INV0012,2025-10-30,13,8.67,112.71,Pending,AC2385,2025-10-30
INVX01130202,V010,INV0012,2025-10-30,11,18.83,207.13,Pending,AC5589,2025-10-31
INVX01130300,V010,INV0012,2025-10-31,6,12.67,76.02,Pending,AC1344,2025-11-01
INVX01130301,V010,INV0012,2025-10-31,3,8.84,26.52,Paid,AC4725,2025-11-02
INVX01130400,V010,INV0012,2025-11-01,12,1.06,12.72,Pending,AC8067,2025-11-03
INVX01130401,V010,INV0012,2025-11-01,6,3.1,18.6,Paid,AC9687,2025-11-05
INVX01130500,V010,INV0012,2025-11-02,11,4.22,46.42,Pending,AC7519,2025-11-05
INVX01130501,V010,INV0012,2025-11-02,3,17.17,51.51,Paid,AC3549,2025-11-02
INVX01130600,V010,INV0012,2025-11-03,2,10.37,20.74,Paid,AC2918,2025-11-07
INVX01130601,V010,INV0012,2025-11-03,14,17.65,247.1,Paid,AC1211,2025-11-04
INVX01130602,V010,INV0012,2025-11-03,12,3.39,40.68,Paid,AC8176,2025-11-07
INVX01130700,V010,INV0012,2025-11-04,7,16.3,114.1,Paid,AC4697,2025-11-06
INVX01130701,V010,INV0012,2025-11-04,10,11.13,111.3,Pending,AC3335,2025-11-04
INVX01130702,V010,INV0012,2025-11-04,0,4.12,0.0,Paid,AC4175,2025-11-04
INVX01130800,V010,INV0012,2025-11-05,3,13.6,40.8,Pending,AC3061,2025-11-05
INVX01130801,V010,INV0012,2025-11-05,0,16.45,0.0,Pending,AC6296,2025-11-07
INVX01130900,V010,INV0012,2025-11-06,8,18.66,149.28,Pending,AC4843,2025-11-07
INVX01131000,V010,INV0012,2025-11-07,5,12.67,63.35,Pending,AC6393,2025-11-08
INVX01131001,V010,INV0012,2025-11-07,6,10.33,61.98,Paid,AC7951,2025-11-10
INVX01131100,V010,INV0012,2025-11-08,3,3.84,11.52,Paid,AC7053,2025-11-11
INVX01131101,V010,INV0012,2025-11-08,5,17.62,88.1,Paid,AC4719,2025-11-09
INVX01131102,V010,INV0012,2025-11-08,6,6.83,40.98,Pending,AC9553,2025-11-11
INVX01131200,V010,INV0012,2025-11-09,10,10.5,105.0,Paid,AC3245,2025-11-12
INVX01131201,V010,INV0012,2025-11-09,7,2.28,15.96,Paid,AC9810,2025-11-09
INVX01131202,V010,INV0012,2025-11-09,0,5.12,0.0,Pending,AC7417,2025-11-09
INVX01131300,V010,INV0012,2025-11-10,10,18.85,188.5,Pending,AC7841,2025-11-11
INVX01131400,V010,INV0012,2025-11-11,1,17.31,17.31,Pending,AC9484,2025-11-11
INVX01131401,V010,INV0012,2025-11-11,3,12.44,37.32,Paid,AC4797,2025-11-15
INVX01131402,V010,INV0012,2025-11-11,1,19.92,19.92,Pending,AC5194,2025-11-14
INVX01131500,V010,INV0012,2025-11-12,12,5.0,60.0,Paid,AC6860,2025-11-15
INVX01131501,V010,INV0012,2025-11-12,11,15.25,167.75,Pending,AC4690,2025-11-12
INVX01131502,V010,INV0012,2025-11-12,6,10.14,60.84,Pending,AC3527,2025-11-15
INVX01131600,V010,INV0012,2025-11-13,11,4.26,46.86,Paid,AC2432,2025-11-14
INVX01131601,V010,INV0012,2025-11-13,11,5.17,56.87,Paid,AC6060,2025-11-16
INVX01131700,V010,INV0012,2025-11-14,6,17.07,102.42,Pending,AC7871,2025-11-14
INVX01131701,V010,INV0012,2025-11-14,9,16.23,146.07,Pending,AC9998,2025-11-18
INVX01131702,V010,INV0012,2025-11-14,0,13.9,0.0,Pending,AC6243,2025-11-18
INVX01131800,V010,INV0012,2025-11-15,12,13.94,167.28,Pending,AC7907,2025-11-19
INVX01131900,V010,INV0012,2025-11-16,1,14.18,14.18,Paid,AC7362,2025-11-19
INVX01132000,V010,INV0012,2025-11-17,3,4.32,12.96,Paid,AC6430,2025-11-17
INVX01132001,V010,INV0012,2025-11-17,6,17.57,105.42,Paid,AC9086,2025-11-20
INVX01132002,V010,INV0012,2025-11-17,10,15.07,150.7,Paid,AC5574,2025-11-18
INVX01132100,V010,INV0012,2025-11-18,4,18.3,73.2,Pending,AC5687,2025-11-20
INVX01132200,V010,INV0012,2025-11-19,10,5.14,51.4,Pending,AC5495,2025-11-19
INVX01132201,V010,INV0012,2025-11-19,6,12.59,75.54,Paid,AC2293,2025-11-19
INVX01132300,V010,INV0012,2025-11-20,3,12.15,36.45,Pending,AC7087,2025-11-23
INVX01132400,V010,INV0012,2025-11-21,8,3.54,28.32,Pending,AC4176,2025-11-21
INVX01132500,V010,INV0012,2025-11-22,2,1.28,2.56,Paid,AC8176,2025-11-23
INVX01132600,V010,INV0012,2025-11-23,10,15.35,153.5,Pending,AC4946,2025-11-25
INVX01132700,V010,INV0012,2025-11-24,1,11.84,11.84,Paid,AC4986,2025-11-25
INVX01132701,V010,INV0012,2025-11-24,14,18.87,264.18,Paid,AC1921,2025-11-24
INVX01132800,V010,INV0012,2025-11-25,10,17.4,174.0,Paid,AC4039,2025-11-26
INVX01132900,V010,INV0012,2025-11-26,13,14.81,192.53,Paid,AC6944,2025-11-28
INVX01133000,V010,INV0012,2025-11-27,14,14.13,197.82,Paid,AC8211,2025-11-29
INVX01133100,V010,INV0012,2025-11-28,12,2.92,35.04,Paid,AC1063,2025-12-02
INVX01133101,V010,INV0012,2025-11-28,2,5.39,10.78,Paid,AC2558,2025-12-01
INVX01133200,V010,INV0012,2025-11-29,5,18.98,94.9,Paid,AC6234,2025-12-03
INVX01133300,V010,INV0012,2025-11-30,1,18.11,18.11,Paid,AC9454,2025-11-30
INVX01133301,V010,INV0012,2025-11-30,0,1.59,0.0,Pending,AC1313,2025-12-03
INVX01133302,V010,INV0012,2025-11-30,0,4.66,0.0,Paid,AC6155,2025-11-30
INVX01133400,V010,INV0012,2025-12-01,7,13.89,97.23,Pending,AC7076,2025-12-02
INVX01133401,V010,INV0012,2025-12-01,13,19.48,253.24,Paid,AC6110,2025-12-02
INVX01133500,V010,INV0012,2025-12-02,9,4.56,41.04,Pending,AC2725,2025-12-04
INVX01133600,V010,INV0012,2025-12-03,6,17.68,106.08,Pending,AC6520,2025-12-03
INVX01133700,V010,INV0012,2025-12-04,1,19.42,19.42,Paid,AC8134,2025-12-06
INVX01133800,V010,INV0012,2025-12-05,4,3.37,13.48,Paid,AC3551,2025-12-09
INVX01133801,V010,INV0012,2025-12-05,10,16.92,169.2,Paid,AC4189,2025-12-07
INVX01133802,V010,INV0012,2025-12-05,0,14.75,0.0,Paid,AC6784,2025-12-07
INVX01133900,V010,INV0012,2025-12-06,13,2.94,38.22,Pending,AC2055,2025-12-10
INVX01134000,V010,INV0012,2025-12-07,13,13.11,170.43,Pending,AC4629,2025-12-11
INVX01134001,V010,INV0012,2025-12-07,6,17.31,103.86,Pending,AC4582,2025-12-11
INVX01134002,V010,INV0012,2025-12-07,12,14.04,168.48,Paid,AC7694,2025-12-08
INVX01134100,V010,INV0012,2025-12-08,1,18.1,18.1,Paid,AC3134,2025-12-12
INVX01134101,V010,INV0012,2025-12-08,2,5.85,11.7,Pending,AC2530,2025-12-12
INVX01134200,V010,INV0012,2025-12-09,2,8.95,17.9,Pending,AC2597,2025-12-10
INVX01134201,V010,INV0012,2025-12-09,2,11.9,23.8,Paid,AC3237,2025-12-12
INVX01134300,V010,INV0012,2025-12-10,13,18.58,241.54,Paid,AC4748,2025-12-14
INVX01134301,V010,INV0012,2025-12-10,4,7.06,28.24,Pending,AC9912,2025-12-13
INVX01134302,V010,INV0012,2025-12-10,6,6.44,38.64,Paid,AC4473,2025-12-11
INVX01134400,V010,INV0012,2025-12-11,10,16.11,161.1,Paid,AC7301,2025-12-15
INVX01134401,V010,INV0012,2025-12-11,2,6.61,13.22,Pending,AC6391,2025-12-12
INVX01134500,V010,INV0012,2025-12-12,2,3.26,6.52,Paid,AC1287,2025-12-14
